GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,pysb39b,TimeFrame,GeoVintage,Source,Location
Census Tract,36047027700,NY,36047027700,36047027700,50.86,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027800,NY,36047027800,36047027800,46.47,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027900,NY,36047027900,36047027900,68.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028000,NY,36047028000,36047028000,36.69,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028100,NY,36047028100,36047028100,33.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028200,NY,36047028200,36047028200,35.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028300,NY,36047028300,36047028300,48.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028400,NY,36047028400,36047028400,63.95,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028501,NY,36047028501,36047028501,43.89,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028502,NY,36047028502,36047028502,5.66,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028600,NY,36047028600,36047028600,38.38,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028700,NY,36047028700,36047028700,44.53,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028800,NY,36047028800,36047028800,76.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028900,NY,36047028900,36047028900,51.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029000,NY,36047029000,36047029000,50.32,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029100,NY,36047029100,36047029100,59.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029200,NY,36047029200,36047029200,68.69,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029300,NY,36047029300,36047029300,59.55,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029400,NY,36047029400,36047029400,46.8,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029500,NY,36047029500,36047029500,87.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029600,NY,36047029600,36047029600,46.62,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029700,NY,36047029700,36047029700,83.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029800,NY,36047029800,36047029800,69.77,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029900,NY,36047029900,36047029900,55.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030000,NY,36047030000,36047030000,35.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030100,NY,36047030100,36047030100,71.89,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030200,NY,36047030200,36047030200,44.67,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030300,NY,36047030300,36047030300,47.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030400,NY,36047030400,36047030400,12.54,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030500,NY,36047030500,36047030500,50.75,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030600,NY,36047030600,36047030600,18.77,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030700,NY,36047030700,36047030700,42.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030800,NY,36047030800,36047030800,21.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030900,NY,36047030900,36047030900,33.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031100,NY,36047031100,36047031100,58.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031300,NY,36047031300,36047031300,72.53,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031401,NY,36047031401,36047031401,25.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031402,NY,36047031402,36047031402,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031500,NY,36047031500,36047031500,79.26,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031701,NY,36047031701,36047031701,75.76,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031702,NY,36047031702,36047031702,76.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031900,NY,36047031900,36047031900,63.58,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032100,NY,36047032100,36047032100,61.39,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032300,NY,36047032300,36047032300,74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032500,NY,36047032500,36047032500,30.94,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032600,NY,36047032600,36047032600,18.96,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032700,NY,36047032700,36047032700,72.98,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032800,NY,36047032800,36047032800,14.37,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032900,NY,36047032900,36047032900,74.19,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033000,NY,36047033000,36047033000,10.75,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033100,NY,36047033100,36047033100,72.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033300,NY,36047033300,36047033300,60.79,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033500,NY,36047033500,36047033500,84.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033600,NY,36047033600,36047033600,51.5,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033701,NY,36047033701,36047033701,91.24,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033702,NY,36047033702,36047033702,82.16,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033900,NY,36047033900,36047033900,56.35,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034000,NY,36047034000,36047034000,1.71,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034100,NY,36047034100,36047034100,74.32,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034200,NY,36047034200,36047034200,9.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034300,NY,36047034300,36047034300,45.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034500,NY,36047034500,36047034500,81.59,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034700,NY,36047034700,36047034700,57.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034800,NY,36047034800,36047034800,44.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034901,NY,36047034901,36047034901,71.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034902,NY,36047034902,36047034902,80.96,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035000,NY,36047035000,36047035000,4.69,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035101,NY,36047035101,36047035101,71.23,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035102,NY,36047035102,36047035102,71.3,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035200,NY,36047035200,36047035200,9.89,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035301,NY,36047035301,36047035301,65.56,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035302,NY,36047035302,36047035302,73.47,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035400,NY,36047035400,36047035400,5.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035500,NY,36047035500,36047035500,79.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035601,NY,36047035601,36047035601,1.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035602,NY,36047035602,36047035602,7.73,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035701,NY,36047035701,36047035701,67.37,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035702,NY,36047035702,36047035702,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035900,NY,36047035900,36047035900,63.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036001,NY,36047036001,36047036001,47.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036002,NY,36047036002,36047036002,68.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036100,NY,36047036100,36047036100,47.22,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036200,NY,36047036200,36047036200,34.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036300,NY,36047036300,36047036300,42.31,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036400,NY,36047036400,36047036400,41.12,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036501,NY,36047036501,36047036501,33.28,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036502,NY,36047036502,36047036502,32.69,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036600,NY,36047036600,36047036600,26.94,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036700,NY,36047036700,36047036700,88.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036900,NY,36047036900,36047036900,68.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037000,NY,36047037000,36047037000,17.68,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037100,NY,36047037100,36047037100,47.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037300,NY,36047037300,36047037300,62.31,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037401,NY,36047037401,36047037401,25.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037402,NY,36047037402,36047037402,9.38,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037500,NY,36047037500,36047037500,67.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037700,NY,36047037700,36047037700,83.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037900,NY,36047037900,36047037900,59.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038100,NY,36047038100,36047038100,44.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038200,NY,36047038200,36047038200,5.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038300,NY,36047038300,36047038300,95.11,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038500,NY,36047038500,36047038500,66.57,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038600,NY,36047038600,36047038600,57.86,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038700,NY,36047038700,36047038700,67.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038800,NY,36047038800,36047038800,27.91,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038900,NY,36047038900,36047038900,31.89,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039000,NY,36047039000,36047039000,24.86,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039100,NY,36047039100,36047039100,12.23,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039200,NY,36047039200,36047039200,48.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039300,NY,36047039300,36047039300,44.39,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039400,NY,36047039400,36047039400,74.45,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039500,NY,36047039500,36047039500,63.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039600,NY,36047039600,36047039600,53.11,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039700,NY,36047039700,36047039700,73.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039800,NY,36047039800,36047039800,55.42,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039900,NY,36047039900,36047039900,67.95,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040000,NY,36047040000,36047040000,67.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040100,NY,36047040100,36047040100,46.05,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040200,NY,36047040200,36047040200,58.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040300,NY,36047040300,36047040300,42.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040400,NY,36047040400,36047040400,53.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040500,NY,36047040500,36047040500,46.65,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040600,NY,36047040600,36047040600,83.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040700,NY,36047040700,36047040700,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040800,NY,36047040800,36047040800,83.73,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040900,NY,36047040900,36047040900,71.13,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041000,NY,36047041000,36047041000,67.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041100,NY,36047041100,36047041100,63.67,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041200,NY,36047041200,36047041200,69.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041300,NY,36047041300,36047041300,56.64,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041401,NY,36047041401,36047041401,27.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041402,NY,36047041402,36047041402,63.13,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041500,NY,36047041500,36047041500,71.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041600,NY,36047041600,36047041600,63.77,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041700,NY,36047041700,36047041700,53.95,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041800,NY,36047041800,36047041800,69.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041900,NY,36047041900,36047041900,39.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042000,NY,36047042000,36047042000,73.44,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042100,NY,36047042100,36047042100,36.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042200,NY,36047042200,36047042200,58.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042300,NY,36047042300,36047042300,43.3,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042400,NY,36047042400,36047042400,68.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042500,NY,36047042500,36047042500,22.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042600,NY,36047042600,36047042600,83.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042700,NY,36047042700,36047042700,54.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042800,NY,36047042800,36047042800,69.87,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042900,NY,36047042900,36047042900,58.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043000,NY,36047043000,36047043000,58.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043100,NY,36047043100,36047043100,61.83,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043200,NY,36047043200,36047043200,54.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043300,NY,36047043300,36047043300,43.05,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043400,NY,36047043400,36047043400,57,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043500,NY,36047043500,36047043500,58.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043600,NY,36047043600,36047043600,65.97,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043700,NY,36047043700,36047043700,61.62,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043800,NY,36047043800,36047043800,42.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043900,NY,36047043900,36047043900,48.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044000,NY,36047044000,36047044000,49.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044100,NY,36047044100,36047044100,62.65,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044200,NY,36047044200,36047044200,43.28,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044300,NY,36047044300,36047044300,51.98,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044400,NY,36047044400,36047044400,41.68,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044500,NY,36047044500,36047044500,62.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044600,NY,36047044600,36047044600,41.63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044700,NY,36047044700,36047044700,52.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044800,NY,36047044800,36047044800,22.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044901,NY,36047044901,36047044901,25.64,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044902,NY,36047044902,36047044902,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045000,NY,36047045000,36047045000,45.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045200,NY,36047045200,36047045200,29.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045300,NY,36047045300,36047045300,69.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045400,NY,36047045400,36047045400,76.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045600,NY,36047045600,36047045600,64.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045800,NY,36047045800,36047045800,20.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046000,NY,36047046000,36047046000,56.73,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046201,NY,36047046201,36047046201,29.64,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046202,NY,36047046202,36047046202,65.82,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046400,NY,36047046400,36047046400,60.12,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046800,NY,36047046800,36047046800,47.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047000,NY,36047047000,36047047000,40.55,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047200,NY,36047047200,36047047200,42.94,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047400,NY,36047047400,36047047400,61.76,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047600,NY,36047047600,36047047600,49.95,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047700,NY,36047047700,36047047700,37.55,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047800,NY,36047047800,36047047800,48.08,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048000,NY,36047048000,36047048000,49.96,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048100,NY,36047048100,36047048100,68.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048200,NY,36047048200,36047048200,46.38,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048400,NY,36047048400,36047048400,57.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048500,NY,36047048500,36047048500,49.67,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048600,NY,36047048600,36047048600,64.53,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048800,NY,36047048800,36047048800,31.09,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048900,NY,36047048900,36047048900,7.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049000,NY,36047049000,36047049000,32.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049100,NY,36047049100,36047049100,10.86,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049200,NY,36047049200,36047049200,33.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049301,NY,36047049301,36047049301,68.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049302,NY,36047049302,36047049302,46.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049400,NY,36047049400,36047049400,56.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049500,NY,36047049500,36047049500,52.44,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049600,NY,36047049600,36047049600,65.83,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049700,NY,36047049700,36047049700,49.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049800,NY,36047049800,36047049800,57.28,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049900,NY,36047049900,36047049900,40.15,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050001,NY,36047050001,36047050001,34.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050002,NY,36047050002,36047050002,55.54,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050100,NY,36047050100,36047050100,52.09,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050202,NY,36047050202,36047050202,52.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050300,NY,36047050300,36047050300,58.83,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050401,NY,36047050401,36047050401,40.24,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050402,NY,36047050402,36047050402,17.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050500,NY,36047050500,36047050500,43.62,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050600,NY,36047050600,36047050600,55.39,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050700,NY,36047050700,36047050700,13.92,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050801,NY,36047050801,36047050801,68.72,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050803,NY,36047050803,36047050803,77.76,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050804,NY,36047050804,36047050804,70.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050900,NY,36047050900,36047050900,12.4,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051001,NY,36047051001,36047051001,77.99,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051002,NY,36047051002,36047051002,76.47,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051100,NY,36047051100,36047051100,14.37,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051200,NY,36047051200,36047051200,74.83,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051300,NY,36047051300,36047051300,47.42,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051400,NY,36047051400,36047051400,53.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051500,NY,36047051500,36047051500,23.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051601,NY,36047051601,36047051601,70.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051602,NY,36047051602,36047051602,73.95,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051700,NY,36047051700,36047051700,30.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051800,NY,36047051800,36047051800,39.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047051900,NY,36047051900,36047051900,26.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052000,NY,36047052000,36047052000,54.99,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052300,NY,36047052300,36047052300,49.83,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052500,NY,36047052500,36047052500,36.32,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052600,NY,36047052600,36047052600,40.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052700,NY,36047052700,36047052700,45.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052800,NY,36047052800,36047052800,73.73,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047052900,NY,36047052900,36047052900,65.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053000,NY,36047053000,36047053000,64.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053101,NY,36047053101,36047053101,16.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053102,NY,36047053102,36047053102,10.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053200,NY,36047053200,36047053200,25.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053300,NY,36047053300,36047053300,78.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053400,NY,36047053400,36047053400,58.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053500,NY,36047053500,36047053500,66.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053700,NY,36047053700,36047053700,34.05,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053800,NY,36047053800,36047053800,54,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047053900,NY,36047053900,36047053900,10.23,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054200,NY,36047054200,36047054200,33.75,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054300,NY,36047054300,36047054300,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054400,NY,36047054400,36047054400,41.94,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054500,NY,36047054500,36047054500,0.82,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054600,NY,36047054600,36047054600,35.91,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054700,NY,36047054700,36047054700,22.82,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054800,NY,36047054800,36047054800,71.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047054900,NY,36047054900,36047054900,28.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055000,NY,36047055000,36047055000,54.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055100,NY,36047055100,36047055100,39.22,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055200,NY,36047055200,36047055200,40.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055300,NY,36047055300,36047055300,56.13,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055400,NY,36047055400,36047055400,45.47,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055500,NY,36047055500,36047055500,19.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055600,NY,36047055600,36047055600,36.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055700,NY,36047055700,36047055700,46.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047055800,NY,36047055800,36047055800,67.82,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047056000,NY,36047056000,36047056000,51.8,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047056100,NY,36047056100,36047056100,74.08,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047056200,NY,36047056200,36047056200,66.67,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047056301,NY,36047056301,36047056301,50.95,2017-2021,2020,Census,"New York (City, 2020)"
