Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Per Capita Income,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,apci,TimeFrame,GeoVintage,Source,Location
Census Tract,36047017100,NY,36047017100,36047017100,35091,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017200,NY,36047017200,36047017200,19560,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017300,NY,36047017300,36047017300,23465,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017400,NY,36047017400,36047017400,22809,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017500,NY,36047017500,36047017500,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017600,NY,36047017600,36047017600,22986,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017700,NY,36047017700,36047017700,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017800,NY,36047017800,36047017800,13633,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047017900,NY,36047017900,36047017900,20009,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018000,NY,36047018000,36047018000,18586,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018100,NY,36047018100,36047018100,34428,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018200,NY,36047018200,36047018200,17198,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018300,NY,36047018300,36047018300,28127,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018400,NY,36047018400,36047018400,23268,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018501,NY,36047018501,36047018501,8256,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018502,NY,36047018502,36047018502,22488,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018600,NY,36047018600,36047018600,18505,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018700,NY,36047018700,36047018700,24141,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018800,NY,36047018800,36047018800,16808,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047018900,NY,36047018900,36047018900,16783,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019000,NY,36047019000,36047019000,14164,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019100,NY,36047019100,36047019100,17496,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019200,NY,36047019200,36047019200,14422,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019300,NY,36047019300,36047019300,17917,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019400,NY,36047019400,36047019400,16702,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019500,NY,36047019500,36047019500,27882,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019600,NY,36047019600,36047019600,18739,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019700,NY,36047019700,36047019700,28519,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019800,NY,36047019800,36047019800,24596,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047019900,NY,36047019900,36047019900,23517,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020000,NY,36047020000,36047020000,21958,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020100,NY,36047020100,36047020100,28218,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020200,NY,36047020200,36047020200,25164,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020300,NY,36047020300,36047020300,15900,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020400,NY,36047020400,36047020400,24709,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020500,NY,36047020500,36047020500,22169,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020600,NY,36047020600,36047020600,23413,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020700,NY,36047020700,36047020700,30818,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047020800,NY,36047020800,36047020800,20894,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021000,NY,36047021000,36047021000,25325,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021200,NY,36047021200,36047021200,16331,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021300,NY,36047021300,36047021300,14660,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021400,NY,36047021400,36047021400,12684,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021500,NY,36047021500,36047021500,24102,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021600,NY,36047021600,36047021600,10859,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021700,NY,36047021700,36047021700,15737,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021800,NY,36047021800,36047021800,10630,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047021900,NY,36047021900,36047021900,14862,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022000,NY,36047022000,36047022000,12224,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022100,NY,36047022100,36047022100,13456,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022200,NY,36047022200,36047022200,10625,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022300,NY,36047022300,36047022300,13668,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022400,NY,36047022400,36047022400,12395,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022500,NY,36047022500,36047022500,11582,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022600,NY,36047022600,36047022600,8285,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022700,NY,36047022700,36047022700,15249,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022800,NY,36047022800,36047022800,8718,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047022900,NY,36047022900,36047022900,18553,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023000,NY,36047023000,36047023000,11252,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023100,NY,36047023100,36047023100,19728,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023200,NY,36047023200,36047023200,8773,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023300,NY,36047023300,36047023300,11208,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023400,NY,36047023400,36047023400,10396,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023500,NY,36047023500,36047023500,8630,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023600,NY,36047023600,36047023600,12061,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023700,NY,36047023700,36047023700,9451,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023800,NY,36047023800,36047023800,13623,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047023900,NY,36047023900,36047023900,13368,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024000,NY,36047024000,36047024000,13150,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024100,NY,36047024100,36047024100,11631,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024200,NY,36047024200,36047024200,11695,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024300,NY,36047024300,36047024300,12968,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024400,NY,36047024400,36047024400,16601,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024500,NY,36047024500,36047024500,15184,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024600,NY,36047024600,36047024600,16883,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024700,NY,36047024700,36047024700,12498,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024800,NY,36047024800,36047024800,16587,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047024900,NY,36047024900,36047024900,19045,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025000,NY,36047025000,36047025000,14813,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025100,NY,36047025100,36047025100,10230,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025200,NY,36047025200,36047025200,16384,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025300,NY,36047025300,36047025300,10445,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025400,NY,36047025400,36047025400,15316,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025500,NY,36047025500,36047025500,6757,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025600,NY,36047025600,36047025600,16946,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025700,NY,36047025700,36047025700,15173,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025800,NY,36047025800,36047025800,15013,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025901,NY,36047025901,36047025901,9664,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047025902,NY,36047025902,36047025902,9031,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026000,NY,36047026000,36047026000,16779,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026100,NY,36047026100,36047026100,10244,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026200,NY,36047026200,36047026200,20128,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026300,NY,36047026300,36047026300,9852,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026400,NY,36047026400,36047026400,14279,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026500,NY,36047026500,36047026500,10783,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026600,NY,36047026600,36047026600,16478,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026700,NY,36047026700,36047026700,16338,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026800,NY,36047026800,36047026800,16341,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047026900,NY,36047026900,36047026900,16046,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027000,NY,36047027000,36047027000,17799,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027101,NY,36047027101,36047027101,10442,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027102,NY,36047027102,36047027102,15891,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027200,NY,36047027200,36047027200,15427,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027300,NY,36047027300,36047027300,14986,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027400,NY,36047027400,36047027400,16813,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027500,NY,36047027500,36047027500,14404,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027600,NY,36047027600,36047027600,14720,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027700,NY,36047027700,36047027700,10443,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027800,NY,36047027800,36047027800,15316,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047027900,NY,36047027900,36047027900,12465,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028000,NY,36047028000,36047028000,24200,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028100,NY,36047028100,36047028100,5890,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028200,NY,36047028200,36047028200,18167,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028300,NY,36047028300,36047028300,8115,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028400,NY,36047028400,36047028400,15730,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028501,NY,36047028501,36047028501,5991,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028502,NY,36047028502,36047028502,8308,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028600,NY,36047028600,36047028600,14240,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028700,NY,36047028700,36047028700,9278,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028800,NY,36047028800,36047028800,15488,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047028900,NY,36047028900,36047028900,10478,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029000,NY,36047029000,36047029000,15333,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029100,NY,36047029100,36047029100,11745,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029200,NY,36047029200,36047029200,15106,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029300,NY,36047029300,36047029300,11853,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029400,NY,36047029400,36047029400,17365,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029500,NY,36047029500,36047029500,16522,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029600,NY,36047029600,36047029600,18751,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029700,NY,36047029700,36047029700,19883,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029800,NY,36047029800,36047029800,17075,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047029900,NY,36047029900,36047029900,13853,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030000,NY,36047030000,36047030000,16920,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030100,NY,36047030100,36047030100,12606,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030200,NY,36047030200,36047030200,18861,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030300,NY,36047030300,36047030300,8352,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030400,NY,36047030400,36047030400,18815,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030600,NY,36047030600,36047030600,14877,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030700,NY,36047030700,36047030700,10032,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030800,NY,36047030800,36047030800,16036,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047030900,NY,36047030900,36047030900,10591,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031100,NY,36047031100,36047031100,12643,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031300,NY,36047031300,36047031300,13060,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031400,NY,36047031400,36047031400,19765,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031500,NY,36047031500,36047031500,17141,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031701,NY,36047031701,36047031701,14874,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031702,NY,36047031702,36047031702,17420,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047031900,NY,36047031900,36047031900,16427,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032000,NY,36047032000,36047032000,18840,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032100,NY,36047032100,36047032100,15011,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032300,NY,36047032300,36047032300,15337,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032500,NY,36047032500,36047032500,14983,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032600,NY,36047032600,36047032600,7569,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032700,NY,36047032700,36047032700,15611,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032800,NY,36047032800,36047032800,11322,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047032900,NY,36047032900,36047032900,14001,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033000,NY,36047033000,36047033000,9421,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033100,NY,36047033100,36047033100,12154,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033300,NY,36047033300,36047033300,13161,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033500,NY,36047033500,36047033500,14451,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033600,NY,36047033600,36047033600,17495,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033700,NY,36047033700,36047033700,12153,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047033900,NY,36047033900,36047033900,19853,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034000,NY,36047034000,36047034000,8730,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034100,NY,36047034100,36047034100,15872,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034200,NY,36047034200,36047034200,8007,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034300,NY,36047034300,36047034300,9444,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034500,NY,36047034500,36047034500,14692,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034700,NY,36047034700,36047034700,8684,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034801,NY,36047034801,36047034801,13645,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034802,NY,36047034802,36047034802,7068,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047034900,NY,36047034900,36047034900,13612,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035000,NY,36047035000,36047035000,19274,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035100,NY,36047035100,36047035100,10484,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035200,NY,36047035200,36047035200,8158,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035300,NY,36047035300,36047035300,13395,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035400,NY,36047035400,36047035400,21276,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035500,NY,36047035500,36047035500,12750,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035600,NY,36047035600,36047035600,22958,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035700,NY,36047035700,36047035700,10015,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047035900,NY,36047035900,36047035900,8812,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036001,NY,36047036001,36047036001,17504,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036002,NY,36047036002,36047036002,13210,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036100,NY,36047036100,36047036100,9734,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036200,NY,36047036200,36047036200,9995,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036300,NY,36047036300,36047036300,7242,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036400,NY,36047036400,36047036400,10923,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036501,NY,36047036501,36047036501,10901,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036502,NY,36047036502,36047036502,11854,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036600,NY,36047036600,36047036600,12834,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036700,NY,36047036700,36047036700,10145,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047036900,NY,36047036900,36047036900,8986,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037000,NY,36047037000,36047037000,21665,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037100,NY,36047037100,36047037100,11012,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037300,NY,36047037300,36047037300,12330,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037400,NY,36047037400,36047037400,19893,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037500,NY,36047037500,36047037500,11405,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037700,NY,36047037700,36047037700,15786,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047037900,NY,36047037900,36047037900,15187,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038100,NY,36047038100,36047038100,9862,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038200,NY,36047038200,36047038200,8153,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038300,NY,36047038300,36047038300,15811,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038500,NY,36047038500,36047038500,13222,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038600,NY,36047038600,36047038600,13874,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038700,NY,36047038700,36047038700,12772,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038800,NY,36047038800,36047038800,18127,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047038900,NY,36047038900,36047038900,8531,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039000,NY,36047039000,36047039000,19980,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039100,NY,36047039100,36047039100,11153,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039200,NY,36047039200,36047039200,15873,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039300,NY,36047039300,36047039300,11846,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039400,NY,36047039400,36047039400,15299,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039500,NY,36047039500,36047039500,11166,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039600,NY,36047039600,36047039600,16998,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039700,NY,36047039700,36047039700,10500,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039800,NY,36047039800,36047039800,13587,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047039900,NY,36047039900,36047039900,8910,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040000,NY,36047040000,36047040000,16486,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040100,NY,36047040100,36047040100,8537,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040200,NY,36047040200,36047040200,15679,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040300,NY,36047040300,36047040300,12324,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040400,NY,36047040400,36047040400,18056,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040500,NY,36047040500,36047040500,11327,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040600,NY,36047040600,36047040600,17443,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040700,NY,36047040700,36047040700,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040800,NY,36047040800,36047040800,15134,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047040900,NY,36047040900,36047040900,9963,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041000,NY,36047041000,36047041000,20946,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041100,NY,36047041100,36047041100,9495,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041200,NY,36047041200,36047041200,17540,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041300,NY,36047041300,36047041300,8350,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041401,NY,36047041401,36047041401,16491,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041402,NY,36047041402,36047041402,27173,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041500,NY,36047041500,36047041500,10076,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041600,NY,36047041600,36047041600,18237,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041700,NY,36047041700,36047041700,8474,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041800,NY,36047041800,36047041800,21167,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047041900,NY,36047041900,36047041900,8772,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042000,NY,36047042000,36047042000,16005,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042100,NY,36047042100,36047042100,8733,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042200,NY,36047042200,36047042200,17500,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042300,NY,36047042300,36047042300,9328,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042400,NY,36047042400,36047042400,15739,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042500,NY,36047042500,36047042500,7915,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042600,NY,36047042600,36047042600,14431,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042700,NY,36047042700,36047042700,8234,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042800,NY,36047042800,36047042800,18299,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047042900,NY,36047042900,36047042900,8574,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043000,NY,36047043000,36047043000,13999,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043100,NY,36047043100,36047043100,7584,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043200,NY,36047043200,36047043200,13996,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043300,NY,36047043300,36047043300,8118,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043400,NY,36047043400,36047043400,15483,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043500,NY,36047043500,36047043500,9166,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043600,NY,36047043600,36047043600,16016,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043700,NY,36047043700,36047043700,9674,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043800,NY,36047043800,36047043800,19864,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047043900,NY,36047043900,36047043900,10481,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044000,NY,36047044000,36047044000,15816,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044100,NY,36047044100,36047044100,8268,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044200,NY,36047044200,36047044200,14356,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044300,NY,36047044300,36047044300,16662,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044400,NY,36047044400,36047044400,18230,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044500,NY,36047044500,36047044500,11984,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044600,NY,36047044600,36047044600,16321,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044700,NY,36047044700,36047044700,8618,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047044800,NY,36047044800,36047044800,21673,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045000,NY,36047045000,36047045000,24721,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045200,NY,36047045200,36047045200,22889,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045300,NY,36047045300,36047045300,12619,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045400,NY,36047045400,36047045400,16463,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045500,NY,36047045500,36047045500,29773,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045600,NY,36047045600,36047045600,21191,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047045800,NY,36047045800,36047045800,33141,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046001,NY,36047046001,36047046001,14790,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046002,NY,36047046002,36047046002,18516,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046201,NY,36047046201,36047046201,20865,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046202,NY,36047046202,36047046202,15915,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046400,NY,36047046400,36047046400,10563,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046500,NY,36047046500,36047046500,7629,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047046800,NY,36047046800,36047046800,18629,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047000,NY,36047047000,36047047000,18154,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047200,NY,36047047200,36047047200,15594,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047300,NY,36047047300,36047047300,26150,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047400,NY,36047047400,36047047400,19170,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047600,NY,36047047600,36047047600,12291,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047700,NY,36047047700,36047047700,18988,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047047800,NY,36047047800,36047047800,11294,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047048000,NY,36047048000,36047048000,12473,2000,2000,Census,"New York (City, 2020)"
